arrival_rate,idle_timer,average_delay
1.3969849246231156,3,0.648886231464
1.4115577889447237,3,0.6536431222960256
1.4261306532663318,3,0.6585429310776773
1.4407035175879397,3,0.6635872311364497
1.4552763819095478,3,0.6687777602327927
1.4698492462311559,3,0.6741164239823003
1.484422110552764,3,0.6796052996530035
1.498994974874372,3,0.6852466403566796
1.51356783919598,3,0.6910428796547634
1.528140703517588,3,0.6969966366012658
1.542713567839196,3,0.7031107212470825
1.5572864321608042,3,0.7093881406322423
1.571859296482412,3,0.7158321052950012
1.5864321608040202,3,0.7224460363292734
1.6010050251256283,3,0.7292335730246926
1.6155778894472363,3,0.7361985811266959
1.6301507537688442,3,0.7433451617573762
1.6447236180904523,3,0.7506776610415632
1.6592964824120604,3,0.7582006804866259
1.6738693467336685,3,0.7659190881689547
1.6884422110552764,3,0.7738380307849638
1.7030150753768845,3,0.7819629466298299
1.7175879396984925,3,0.7902995795731167
1.7321608040201006,3,0.7988539941069582
1.7467336683417087,3,0.8076325915496919
1.7613065326633166,3,0.8166421274957939
1.7758793969849247,3,0.8258897306117968
1.7904522613065328,3,0.8353829228876236
1.8050251256281409,3,0.8451296414636266
1.8195979899497488,3,0.8551382621656339
1.8341708542713568,3,0.8654176248937067
1.848743718592965,3,0.8759770610251935
1.863316582914573,3,0.8868264230093068
1.877889447236181,3,0.8979761163489774
1.892462311557789,3,0.909437134186504
1.907035175879397,3,0.9212210947327354
1.9216080402010052,3,0.933340281805578
1.936180904522613,3,0.9458076887728755
1.9507537688442211,3,0.9586370662276147
1.9653266331658292,3,0.9718429737604886
1.9798994974874373,3,0.9854408362366901
1.9944723618090454,3,0.9994470050310876
2.0090452261306533,3,1.0138788247294932
2.023618090452261,3,1.0287547058644544
2.0381909547738695,3,1.0440942043230181
2.0527638190954773,3,1.059918108142471
2.067336683417085,3,1.0762485324996722
2.0819095477386935,3,1.0931090238019896
2.0964824120603014,3,1.1105246739051036
2.1110552763819097,3,1.1285222456175314
2.1256281407035176,3,1.1471303108064186
2.140201005025126,3,1.1663794025975291
2.1547738693467338,3,1.186302183368332
2.1693467336683416,3,1.2069336304716531
2.18391959798995,3,1.2283112419041908
2.198492462311558,3,1.2504752644563848
2.213065326633166,3,1.2734689472559733
2.227638190954774,3,1.2973388240572485
2.242211055276382,3,1.3221350281438096
2.25678391959799,3,1.3479116443193746
2.271356783919598,3,1.3747271031772441
2.285929648241206,3,1.4026446236865187
2.3005025125628142,3,1.4317327111395832
2.315075376884422,3,1.4620657187045165
2.3296482412060304,3,1.4937244822598499
2.3442211055276383,3,1.5267970399095518
2.358793969849246,3,1.561379449648586
2.3733668341708545,3,1.5975767211555023
2.3879396984924623,3,1.6355038807317668
2.40251256281407,3,1.6752871921187507
